transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
TX006109,1704544340.0,BSC,Transfer,578.0,401.0,206.5,1.85,ERC20,Coinbase,1293.0,992.0,300.2,0,0.19,0.02,0.19,0,,,
TX011566,1701681821.0,Polygon,Bridge,67.0,143.0,535.63,7.07,ERC20,Kraken,1205.0,1000.0,163.3,1,0.24,-0.09,0.0,0,,,
TX018124,1700080882.0,Solana,Burn,256.0,407.0,891.26,4.47,Stablecoin,OpenSea,1227.0,983.0,350.7,0,0.36,-0.02,0.21,0,,,
TX013417,1704596218.0,Polygon,Mint,1415.0,214.0,125.5,8.05,ERC20,Binance,1189.0,980.0,398.4,0,0.16,-0.03,0.23,0,,,
TX017845,1702118309.0,Polygon,Burn,416.0,132.0,3180.81,12.52,Meme,Binance,1155.0,994.0,93.8,0,0.05,0.06,0.0,0,,,
TX014860,1704482048.0,Ethereum,Mint,656.0,363.0,586.65,7.06,Stablecoin,BridgeX,1181.0,1030.0,81.2,0,0.09,0.11,0.05,0,,,
TX014920,1704302925.0,Solana,Mint,93.0,74.0,680.83,7.41,Stablecoin,Binance,1192.0,963.0,67.7,0,0.06,0.08,0.02,0,,,
TX014125,1700201703.0,Solana,Swap,1403.0,523.0,755.63,4.66,ERC20,Coinbase,1209.0,970.0,45.5,1,0.2,0.03,0.14,1,,,
TX013585,1702020612.0,BSC,Transfer,302.0,122.0,354.43,7.17,ERC20,Binance,1187.0,1014.0,40.0,0,0.1,-0.02,0.0,0,,,
TX006398,1703343014.0,BSC,Burn,693.0,87.0,385.63,6.97,Native,Coinbase,1242.0,954.0,103.2,0,0.06,0.02,0.0,0,,,
TX002427,1704859221.0,Polygon,Burn,845.0,617.0,558.26,6.14,Stablecoin,OpenSea,1239.0,974.0,125.8,0,0.11,0.02,0.28,0,,,
TX013829,1700182235.0,Ethereum,Mint,226.0,341.0,806.97,6.33,Stablecoin,OpenSea,1140.0,1012.0,307.1,0,0.07,0.01,0.0,0,,,
TX015657,1700438292.0,Ethereum,Bridge,1199.0,71.0,510.0,10.03,Meme,Binance,1147.0,1019.0,76.9,0,0.19,0.05,0.0,0,,,
TX004412,1704472089.0,Ethereum,Swap,124.0,1493.0,670.5,5.02,Native,BridgeX,1200.0,1014.0,31.8,0,0.14,0.03,0.16,0,,,
TX014223,1701944353.0,BSC,Transfer,182.0,328.0,135.16,9.48,Native,BridgeX,1209.0,1062.0,260.5,0,0.06,0.01,0.03,0,,,
TX000424,1701641249.0,BSC,Swap,438.0,31.0,1676.7,25.54,ERC20,OpenSea,1181.0,1000.0,91.2,0,0.09,0.03,0.0,0,,,
TX002228,1701668321.0,BSC,Transfer,154.0,258.0,100.42,3.81,Stablecoin,Unknown DEX,1263.0,1012.0,114.5,0,0.03,0.0,0.18,0,,,
TX010536,1703561669.0,Solana,Burn,3068.0,365.0,186.12,1.95,Stablecoin,Coinbase,1218.0,1026.0,89.7,0,0.34,0.04,0.21,0,,,
TX008218,1704076773.0,Solana,Bridge,105.0,149.0,631.95,9.39,Meme,Unknown Wallet,1233.0,1043.0,43.1,0,0.06,-0.01,0.0,0,,,
TX012756,1700395462.0,Ethereum,Bridge,175.0,115.0,249.0,5.89,Native,Binance,1152.0,999.0,216.2,1,0.15,0.05,0.26,0,,,
TX011631,1703883755.0,Ethereum,Mint,30.0,105.0,124.73,3.68,Meme,Kraken,1222.0,1048.0,,0,0.03,0.04,0.08,0,,,
TX017104,1702416551.0,Ethereum,Bridge,1238.0,169.0,393.87,4.34,Native,Kraken,1231.0,1002.0,795.7,1,0.12,-0.03,0.0,0,,,
TX009721,1703830405.0,Polygon,Mint,1365.0,522.0,273.4,3.89,Native,OpenSea,1151.0,989.0,268.7,0,0.2,0.08,0.3,0,,,
TX015738,1703569829.0,Ethereum,Burn,209.0,186.0,426.48,,Stablecoin,Coinbase,1180.0,945.0,418.9,0,0.15,0.04,0.14,0,,,
TX006593,1702260156.0,Ethereum,Swap,1762.0,1484.0,162.04,5.37,Meme,OpenSea,1222.0,992.0,50.1,0,0.23,0.05,0.13,0,,,
TX005506,1701029242.0,Ethereum,Bridge,13.0,85.0,18.25,16.63,ERC20,Unknown Wallet,1234.0,1047.0,268.1,0,0.07,-0.04,0.0,0,,,
TX009649,1700192803.0,Solana,Swap,597.0,445.0,324.91,5.24,ERC20,Binance,1289.0,983.0,41.7,0,0.02,0.05,0.0,0,,,
TX006365,1702148164.0,Ethereum,Mint,513.0,212.0,656.56,9.65,Stablecoin,Coinbase,1204.0,1017.0,40.8,0,0.11,0.07,0.26,0,,,
TX012725,1700107154.0,Ethereum,Transfer,214.0,296.0,311.56,1.99,Stablecoin,Unknown DEX,1261.0,994.0,189.1,0,0.07,0.12,0.01,0,,,
TX000559,1703685501.0,Polygon,Swap,638.0,566.0,162.55,16.61,Native,Unknown DEX,1244.0,1078.0,200.8,0,0.12,0.05,0.12,0,,,
TX011770,1701354832.0,Polygon,Bridge,216.0,778.0,220.71,15.77,ERC20,Binance,1153.0,1012.0,465.1,1,0.15,-0.03,0.02,0,,,
TX013475,1702602226.0,Solana,Swap,38.0,290.0,1177.38,2.49,Native,Unknown DEX,1163.0,1012.0,390.1,0,0.09,0.11,0.03,0,,,
TX001916,1701206861.0,BSC,Bridge,230.0,99.0,217.61,23.68,Meme,Binance,1244.0,957.0,181.4,0,0.1,-0.03,0.0,0,,,
TX009966,1702918634.0,Solana,Bridge,93.0,512.0,71.22,2.33,Stablecoin,Unknown DEX,1210.0,1023.0,66.3,0,0.29,-0.02,0.16,0,,,
,,BSC,Transfer,392.091191419663,118.3658822606256,-182.36277439669811,3.0958711878861056,ERC20,Kraken,1118.6746115003698,1033.937661170552,951.409488460539,1,0.29678982641454854,-0.0418846084982145,0.02099258540849481,1,3.0,5.0,799.9253981787881
TX016941,1701447754.0,Polygon,Swap,74.0,785.0,1571.13,4.45,Meme,Binance,1158.0,1039.0,198.2,0,0.2,0.01,0.12,0,,,
TX009952,1702644526.0,Ethereum,Swap,274.0,929.0,711.3,32.99,Native,Unknown DEX,1215.0,947.0,29.3,1,0.16,-0.09,0.03,1,,,
TX013410,1704599790.0,Solana,Swap,293.0,324.0,360.25,4.81,Stablecoin,Binance,1217.0,991.0,31.5,0,0.24,0.02,0.07,0,,,
TX008251,1703776764.0,Ethereum,Transfer,26.0,943.0,998.86,10.13,Meme,Unknown DEX,1213.0,967.0,444.6,0,0.1,0.01,0.11,0,,,
TX015814,1702588897.0,Polygon,Transfer,605.0,331.0,2764.56,5.26,Meme,Kraken,1189.0,962.0,262.1,0,0.05,0.02,0.18,0,,,
TX003996,1701200532.0,Solana,Bridge,967.0,193.0,62.53,5.68,Meme,Unknown DEX,1230.0,1013.0,193.6,1,0.17,-0.0,0.11,1,,,
TX013902,1703999661.0,Polygon,Transfer,785.0,34.0,562.17,10.07,Meme,BridgeX,1187.0,1007.0,92.7,0,0.15,0.03,0.17,0,,,
TX015232,1702585412.0,Ethereum,Burn,2122.0,263.0,441.54,9.22,Stablecoin,Unknown DEX,1189.0,1002.0,421.9,1,0.19,0.04,0.15,0,,,
TX001402,1703340420.0,Ethereum,Bridge,174.0,300.0,121.61,4.15,Meme,Unknown DEX,1233.0,997.0,101.7,0,0.09,0.09,0.02,0,,,
TX005704,1703926449.0,Ethereum,Mint,809.0,152.0,257.1,3.53,Stablecoin,BridgeX,1175.0,976.0,337.9,0,0.1,-0.06,0.0,0,,,
TX012802,1703104997.0,BSC,Transfer,640.0,871.0,119.28,6.15,Native,Binance,1227.0,1022.0,56.2,0,0.07,0.02,0.04,0,,,
TX001368,1701725690.0,Ethereum,Burn,183.0,1152.0,174.56,1.59,Meme,Kraken,1215.0,1020.0,100.5,0,0.31,-0.05,0.13,0,,,
TX017732,1704563835.0,Polygon,Swap,1254.0,103.0,289.7,12.49,ERC20,Kraken,1173.0,914.0,110.7,0,0.03,0.08,0.23,0,,,
TX014459,1704426719.0,Solana,Mint,282.0,711.0,586.12,57.15,Native,Unknown Wallet,1242.0,1009.0,132.4,0,0.02,0.06,0.03,0,,,
TX010457,1700340526.0,BSC,Bridge,2550.0,213.0,271.87,8.28,Stablecoin,Unknown Wallet,1144.0,1001.0,63.0,0,0.15,0.04,0.16,0,,,
TX003512,1703976974.0,BSC,Swap,1629.0,343.0,927.17,18.83,Native,Unknown DEX,1204.0,947.0,1149.8,0,0.15,0.02,0.13,0,,,
TX011154,1700444842.0,Polygon,Transfer,515.0,577.0,393.69,7.54,Meme,Coinbase,1212.0,959.0,417.2,0,0.08,-0.02,0.0,0,,,
TX000423,1701408836.0,Solana,Bridge,157.0,7.0,961.82,7.5,ERC20,Binance,1287.0,1030.0,54.6,1,0.27,0.01,0.18,0,,,
TX009596,1703290633.0,Polygon,Mint,712.0,399.0,104.84,1.71,Stablecoin,OpenSea,1137.0,1017.0,237.8,0,0.15,0.02,0.26,0,,,
TX015251,1704543605.0,Solana,Burn,185.0,190.0,185.96,2.89,Stablecoin,Coinbase,1240.0,995.0,74.7,0,0.11,0.07,0.08,0,,,
TX008324,1703253965.0,Ethereum,Transfer,406.0,660.0,1548.99,8.97,Meme,Binance,1279.0,1028.0,317.1,0,0.13,-0.01,0.0,0,,,
TX005075,1704183583.0,Ethereum,Bridge,276.0,869.0,335.54,8.56,Meme,Binance,1185.0,1025.0,36.6,0,0.35,0.01,0.19,0,,,
TX011944,1703926365.0,Ethereum,Transfer,509.0,484.0,493.41,5.17,Stablecoin,Coinbase,1251.0,1027.0,279.4,0,0.09,-0.03,0.05,0,,,
TX009565,1702917167.0,Polygon,Bridge,479.0,413.0,689.57,4.76,ERC20,Unknown DEX,1253.0,994.0,123.6,0,0.05,0.03,0.08,0,,,
,,Ethereum,Bridge,-144.45572368316368,1089.3963443683874,619.3783528651188,9.748457220894771,Native,Binance,1168.327968688699,946.7721988807078,589.1329835352057,1,0.37053176464753124,-0.04871972109109461,0.5184710458245988,1,10.0,3.0,1942.3103148364266
TX013463,1701022762.0,Ethereum,Bridge,98.0,84.0,849.53,13.42,ERC20,Binance,1229.0,1016.0,610.9,0,0.03,-0.02,0.14,0,,,
TX006785,1702342094.0,BSC,Burn,595.0,483.0,363.34,6.86,Stablecoin,BridgeX,1206.0,989.0,55.2,0,0.33,0.05,0.3,0,,,
TX010984,1700290160.0,Ethereum,Bridge,253.0,261.0,456.39,8.15,ERC20,Coinbase,1229.0,943.0,64.8,0,0.06,0.12,0.26,0,,,
TX011268,1702495188.0,Polygon,Mint,686.0,499.0,955.6,18.78,ERC20,Coinbase,1267.0,1005.0,315.6,0,0.14,0.04,0.14,0,,,
TX003107,1702584182.0,Ethereum,Burn,164.0,545.0,587.87,16.74,Stablecoin,Binance,1219.0,999.0,79.7,0,0.16,0.04,0.04,0,,,
TX018517,1703089339.0,Polygon,Swap,345.0,1190.0,1870.41,11.35,ERC20,,1172.0,1031.0,86.8,0,0.06,-0.0,0.0,0,,,
TX013182,1700877350.0,Ethereum,Swap,1824.0,1044.0,1606.59,20.24,Native,,1223.0,983.0,72.6,0,0.08,-0.01,0.0,0,,,
TX012299,1701219034.0,Ethereum,Mint,514.0,202.0,352.72,18.66,Meme,Coinbase,1136.0,1009.0,344.7,0,0.04,-0.02,0.01,0,,,
TX013921,1702631866.0,Ethereum,Transfer,818.0,793.0,2116.49,7.84,ERC20,Binance,1187.0,971.0,69.2,0,0.04,0.01,0.0,0,,,
TX006700,1704384241.0,Solana,Transfer,1350.0,196.0,1674.2,,Meme,Unknown DEX,1158.0,992.0,185.5,0,0.05,-0.02,0.07,0,,,
TX013607,1704097824.0,Solana,Burn,89.0,69.0,1766.97,3.85,Native,OpenSea,1212.0,1074.0,332.4,1,0.17,0.08,0.25,1,,,
,,Polygon,Mint,922.2090241072079,157.05602363044068,321.79403482239235,2.166118573386494,Native,Kraken,1157.720930202767,952.4013937007549,627.5857171583926,1,0.11403954864310921,-0.12378595747379091,0.043610042005472645,1,0.0,6.0,1532.366482286168
TX004632,1700545726.0,Ethereum,Transfer,345.0,966.0,831.68,10.15,Stablecoin,Kraken,1160.0,1016.0,380.6,0,0.34,0.06,0.26,0,,,
TX008688,1704497868.0,Ethereum,Burn,58.0,5.0,330.46,4.27,Native,Unknown DEX,1151.0,1030.0,39.2,0,0.07,0.04,0.08,0,,,
TX010172,1701747888.0,Polygon,Burn,60.0,137.0,1607.81,14.61,ERC20,OpenSea,1180.0,1030.0,131.7,1,0.33,0.05,0.26,0,,,
TX007279,1702714660.0,BSC,Mint,704.0,410.0,1005.5,12.49,ERC20,OpenSea,1224.0,997.0,38.1,0,0.21,0.05,0.0,0,,,
TX015270,1703217623.0,Polygon,Mint,70.0,664.0,2196.19,2.8,Meme,Unknown DEX,1211.0,1014.0,566.8,0,0.05,-0.09,0.17,0,,,
TX006191,1703139782.0,Ethereum,Transfer,58.0,465.0,2127.67,6.28,Native,Binance,1245.0,1025.0,288.6,0,0.11,-0.04,0.14,0,,,
TX017645,1701577077.0,Solana,Burn,833.0,122.0,599.76,5.74,Native,Binance,1213.0,1064.0,487.8,0,0.27,-0.0,0.32,0,,,
TX016421,1701759775.0,Solana,Bridge,342.0,267.0,722.8,6.54,Meme,BridgeX,1206.0,994.0,28.1,0,0.34,0.07,0.12,0,,,
TX003733,1701995141.0,Polygon,Swap,2356.0,335.0,630.99,3.86,ERC20,Coinbase,1235.0,994.0,94.7,0,0.28,-0.03,0.12,0,,,
TX005101,1701018454.0,Ethereum,Transfer,157.0,19.0,46.15,18.52,Meme,BridgeX,1163.0,1010.0,129.3,1,0.49,-0.04,0.19,0,,,
TX000112,1703602279.0,BSC,Transfer,201.0,902.0,654.47,6.07,Native,,1203.0,973.0,57.0,0,0.19,0.02,0.19,0,,,
TX003640,1701570234.0,BSC,Burn,2950.0,37.0,1580.28,31.05,ERC20,OpenSea,1167.0,993.0,243.8,0,0.09,0.0,0.27,0,,,
TX019719,1702363080.0,BSC,Transfer,3267.0,149.0,105.83,4.65,Meme,Binance,1155.0,983.0,100.5,0,0.24,-0.03,0.09,0,,,
TX019418,1704680467.0,Ethereum,Burn,133.0,663.0,231.03,2.59,Native,Binance,1198.0,1050.0,234.0,0,0.21,-0.02,0.08,0,,,
TX002829,1701372070.0,Ethereum,Bridge,2048.0,311.0,92.59,4.36,ERC20,Coinbase,1232.0,990.0,109.0,1,0.12,-0.01,0.05,0,,,
TX016313,1703191963.0,Solana,Swap,486.0,425.0,1859.28,2.17,Stablecoin,Binance,1139.0,990.0,1442.0,0,0.14,-0.04,0.09,0,,,
TX003205,1701105710.0,Polygon,Mint,187.0,1074.0,1452.37,4.98,Meme,Unknown DEX,1216.0,948.0,249.2,0,0.29,0.01,0.17,0,,,
TX014799,1703648850.0,Ethereum,Bridge,905.0,1075.0,1659.71,20.06,Meme,BridgeX,1166.0,973.0,48.9,1,0.17,-0.05,0.06,0,,,
TX006327,1702084820.0,Ethereum,Mint,28.0,347.0,1820.71,4.3,Native,Binance,1149.0,971.0,139.9,0,0.07,0.01,0.0,1,,,
,,Solana,Swap,60.66177209967954,524.1163372832696,726.7749598652309,1.8147884818655693,Native,Binance,1081.4656596934847,948.5502815992028,620.8680014827088,1,0.4229122495779383,-0.13509845871554785,0.1876854101785278,1,13.0,5.0,424.29494643537527
TX007158,1700398008.0,Polygon,Burn,2024.0,521.0,1190.63,2.58,Stablecoin,Kraken,1199.0,1009.0,644.0,0,0.1,0.01,0.15,0,,,
TX000660,1703854418.0,Ethereum,Burn,251.0,258.0,306.11,3.5,Stablecoin,Coinbase,1220.0,961.0,61.2,1,0.07,0.1,0.15,0,,,
TX010904,1702729201.0,Ethereum,Burn,440.0,287.0,774.02,16.57,Stablecoin,Coinbase,1223.0,1023.0,226.6,0,0.08,0.03,0.07,0,,,
TX003917,1702059385.0,Polygon,Bridge,438.0,1009.0,3401.41,5.12,Stablecoin,Unknown DEX,1176.0,1036.0,60.5,0,0.04,-0.04,0.0,0,,,
TX013446,1703725613.0,Ethereum,Mint,1668.0,995.0,434.11,3.04,Native,Binance,1206.0,980.0,82.4,0,0.06,0.05,0.0,0,,,
TX018480,1700057965.0,Ethereum,Mint,286.0,300.0,410.75,3.27,ERC20,BridgeX,1163.0,977.0,166.4,0,0.07,-0.0,0.06,0,,,
TX003572,1704457335.0,Ethereum,Burn,478.0,973.0,2926.54,3.37,ERC20,Coinbase,1154.0,994.0,203.5,0,0.42,-0.08,0.19,0,,,
TX009480,1703695611.0,BSC,Swap,263.0,1097.0,722.2,9.33,Meme,Coinbase,1220.0,1042.0,485.9,0,0.06,0.01,0.06,0,,,
TX007783,1704979676.0,BSC,Burn,29.0,42.0,650.28,15.36,Native,Binance,1163.0,997.0,361.0,0,0.03,-0.0,0.0,1,,,
TX016852,1701066777.0,Ethereum,Burn,158.0,2349.0,223.66,,Meme,Coinbase,1237.0,1001.0,66.6,0,0.21,0.03,0.14,0,,,
TX015173,1703891906.0,Polygon,Mint,175.0,1259.0,1069.85,4.15,Stablecoin,BridgeX,1156.0,1045.0,366.6,0,0.1,0.07,0.0,0,,,
TX019076,1703003780.0,BSC,Bridge,234.0,344.0,161.89,4.83,Native,Kraken,1178.0,995.0,163.6,0,0.01,-0.05,0.0,0,,,
TX002089,1703860562.0,BSC,Bridge,479.0,1249.0,295.79,4.51,Native,BridgeX,1195.0,999.0,591.1,0,0.07,0.04,0.05,0,,,
TX009650,1701659848.0,Ethereum,Bridge,184.0,34.0,324.08,9.8,Stablecoin,Binance,1175.0,1080.0,80.4,0,0.09,-0.11,0.0,0,,,
TX017391,1700169173.0,Polygon,Transfer,134.0,70.0,31.74,20.36,Native,OpenSea,1198.0,1008.0,82.9,0,0.15,0.1,0.27,0,,,
TX015083,1704991467.0,Ethereum,Bridge,958.0,912.0,418.83,3.42,Meme,Unknown DEX,1174.0,1008.0,88.2,0,0.13,-0.07,0.0,0,,,
TX008161,1701826629.0,Ethereum,Swap,111.0,656.0,69.53,11.15,Native,Binance,1199.0,978.0,109.6,0,0.1,0.0,0.0,0,,,
TX000519,1702763642.0,BSC,Transfer,416.0,781.0,425.51,6.66,Meme,Kraken,1207.0,1007.0,68.8,0,0.18,0.04,0.08,0,,,
TX003259,1704822139.0,BSC,Mint,664.0,392.0,639.18,36.75,ERC20,Binance,1247.0,956.0,219.4,0,0.09,-0.0,0.0,0,,,
TX012008,1700624747.0,Solana,Swap,475.0,602.0,361.78,2.52,ERC20,BridgeX,1217.0,1007.0,135.1,0,0.17,-0.01,0.12,0,,,
TX009089,1703017253.0,Polygon,Burn,240.0,364.0,353.27,11.38,Meme,BridgeX,1167.0,974.0,461.5,0,0.28,0.02,0.34,0,,,
TX000971,1702681719.0,BSC,Mint,507.0,46.0,88.64,3.24,ERC20,Binance,1149.0,944.0,51.8,1,0.07,0.09,0.0,0,,,
TX016004,1700272196.0,Polygon,Swap,914.0,324.0,530.76,6.13,Native,Unknown Wallet,1166.0,995.0,395.0,0,0.33,-0.03,0.22,0,,,
TX005863,1701350816.0,BSC,Mint,302.0,756.0,593.16,4.81,Meme,Kraken,1152.0,977.0,67.5,0,0.24,0.05,0.29,0,,,
TX011766,1700710731.0,BSC,Mint,666.0,492.0,335.0,19.67,Stablecoin,Kraken,1257.0,1012.0,265.4,0,0.12,0.04,0.01,0,,,
TX001748,1704141363.0,BSC,Swap,120.0,139.0,698.91,4.66,ERC20,Unknown Wallet,1173.0,1079.0,143.3,0,0.11,0.01,0.04,0,,,
TX000008,1701239911.0,BSC,Bridge,228.0,3.0,707.13,4.18,Meme,Unknown DEX,1152.0,1002.0,70.2,0,0.11,0.02,0.0,0,,,
TX008690,1700653668.0,Ethereum,Swap,349.0,218.0,415.8,13.0,Native,Coinbase,1186.0,1015.0,100.7,0,0.1,-0.03,0.06,0,,,
TX007923,1700447628.0,BSC,Swap,1416.0,129.0,392.59,8.45,Stablecoin,,1168.0,999.0,251.8,0,0.1,0.04,0.11,0,,,
TX003973,1700798658.0,Ethereum,Swap,783.0,574.0,220.47,4.46,Native,Binance,1224.0,999.0,75.2,0,0.12,-0.06,0.04,0,,,
TX007645,1703343867.0,BSC,Transfer,616.0,195.0,181.98,7.57,Native,Coinbase,1251.0,1022.0,164.8,0,0.08,-0.0,0.04,0,,,
TX017035,1701858626.0,Ethereum,Burn,397.0,521.0,176.27,4.34,Native,Kraken,1190.0,1008.0,73.4,1,0.1,0.02,0.16,0,,,
TX007712,1704283191.0,Polygon,Swap,924.0,643.0,60.09,7.15,Native,Binance,1208.0,1075.0,143.5,0,0.3,0.07,0.09,0,,,
TX002878,1700328821.0,Polygon,Burn,1600.0,287.0,2485.65,29.51,Meme,Kraken,1205.0,983.0,,0,0.36,0.02,0.21,0,,,
TX009031,1700892743.0,Solana,Bridge,63.0,529.0,179.09,18.17,ERC20,Unknown Wallet,1177.0,992.0,147.2,0,0.04,0.06,0.02,0,,,
TX000324,1701224665.0,Ethereum,Mint,997.0,759.0,196.02,8.41,Native,Coinbase,1193.0,1027.0,53.9,1,0.11,0.04,0.13,0,,,
TX011377,1701774348.0,Ethereum,Bridge,1705.0,334.0,917.66,13.78,Meme,Unknown DEX,1179.0,968.0,351.2,0,0.04,-0.08,0.0,0,,,
TX011148,1704484735.0,Ethereum,Mint,979.0,58.0,207.03,,Stablecoin,Coinbase,1146.0,929.0,125.0,0,0.07,0.0,0.19,0,,,
TX019990,1702608567.0,Polygon,Swap,603.0,51.0,331.23,8.13,Stablecoin,Binance,1212.0,945.0,181.5,0,0.08,-0.06,0.1,0,,,
TX001375,1700506079.0,BSC,Mint,1239.0,157.0,177.89,4.76,Meme,Unknown DEX,1197.0,1000.0,115.5,0,0.14,-0.01,0.02,0,,,
TX012204,1703001878.0,Ethereum,Mint,41.0,4.0,135.84,1.87,ERC20,Coinbase,1205.0,1031.0,152.6,0,0.26,-0.05,0.24,0,,,
TX009872,1704827976.0,BSC,Burn,937.0,1003.0,118.5,2.64,Stablecoin,Coinbase,1245.0,952.0,16.7,0,0.12,0.03,0.03,0,,,
TX012391,1701786741.0,Ethereum,Bridge,1541.0,47.0,371.03,4.21,ERC20,OpenSea,1234.0,1053.0,120.0,1,0.37,0.02,0.2,1,,,
TX019877,1700979217.0,Ethereum,Swap,815.0,288.0,1084.52,6.21,Native,Kraken,1226.0,978.0,53.6,0,0.29,-0.09,0.1,0,,,
TX015444,1702407721.0,Ethereum,Swap,900.0,12.0,1020.46,2.1,Meme,BridgeX,1169.0,1043.0,39.5,0,0.12,0.11,0.21,0,,,
TX004304,1700838927.0,BSC,Mint,243.0,94.0,365.67,2.04,Stablecoin,Kraken,1179.0,998.0,810.5,0,0.3,-0.04,0.24,0,,,
TX000402,1703612610.0,Ethereum,Swap,30.0,521.0,105.92,12.66,Native,BridgeX,1247.0,1008.0,254.7,0,0.09,0.09,0.01,0,,,
TX005063,1700312579.0,Ethereum,Mint,932.0,862.0,145.85,4.15,Native,Binance,1203.0,1006.0,107.2,1,0.04,0.01,0.2,0,,,
TX007204,1702288013.0,Solana,Swap,401.0,497.0,71.29,4.25,Stablecoin,BridgeX,1193.0,1014.0,64.9,1,0.17,0.09,0.16,0,,,
TX003193,1701358311.0,Ethereum,Transfer,380.0,244.0,162.9,9.42,Native,Binance,1204.0,1084.0,576.8,0,0.03,0.01,0.06,0,,,
TX017813,1700799428.0,Ethereum,Bridge,514.0,731.0,1071.29,1.44,ERC20,Binance,1226.0,1008.0,16.8,0,0.06,0.02,0.0,0,,,
,,Polygon,Bridge,-21.516981593213604,-42.80131435809667,-4075.9866700754865,-1.463375595680845,Stablecoin,Binance,1113.2463205691301,933.5187684104679,496.88737948958914,0,0.17640796543395862,-0.05215019832407719,0.40520705648372957,1,8.0,2.0,1808.5064143192092
TX008979,1701959129.0,Ethereum,Bridge,557.0,126.0,73.38,13.82,Meme,Unknown DEX,1244.0,992.0,287.2,0,0.12,-0.06,0.0,0,,,
TX006946,1701649734.0,Solana,Bridge,1062.0,600.0,229.42,23.7,ERC20,OpenSea,1275.0,1015.0,49.1,0,0.34,0.08,0.43,0,,,
TX002051,1702632578.0,Ethereum,Burn,1702.0,52.0,306.37,2.96,ERC20,Kraken,1222.0,989.0,160.9,0,0.14,0.03,0.24,0,,,
TX018320,1702033839.0,Ethereum,Bridge,262.0,1922.0,168.86,26.16,ERC20,Binance,1206.0,1010.0,259.3,1,0.33,-0.02,0.23,1,,,
TX007093,1702196916.0,Ethereum,Mint,185.0,168.0,1902.85,5.9,Meme,Binance,1173.0,978.0,174.1,1,0.02,-0.02,0.03,1,,,
TX008700,1703983063.0,BSC,Burn,1570.0,2078.0,32.11,2.32,Meme,Unknown DEX,1107.0,939.0,69.5,0,0.03,0.01,0.08,0,,,
,,Ethereum,Bridge,-60.5366128423659,126.37080996975239,641.9469681374385,-0.1356526471873164,Stablecoin,Kraken,1165.843845155212,956.8708746237437,1096.066193561592,1,0.4488971356697588,-0.05678783877358225,0.2642435485559111,1,13.0,0.0,1017.1698686763707
TX014783,1700048720.0,Ethereum,Bridge,627.0,208.0,964.19,,Stablecoin,Binance,1232.0,1065.0,170.8,1,0.08,-0.05,0.0,0,,,
TX003568,1701190456.0,BSC,Swap,3917.0,3448.0,586.15,10.79,ERC20,Coinbase,1142.0,985.0,,0,0.01,0.04,0.08,0,,,
TX011389,1700642006.0,Solana,Transfer,21.0,91.0,363.2,11.78,ERC20,Unknown Wallet,1272.0,935.0,684.5,0,0.12,-0.01,0.16,1,,,
TX019865,1703402958.0,Polygon,Transfer,1245.0,1256.0,1525.43,12.47,Native,Binance,1166.0,1045.0,54.3,0,0.02,0.06,0.0,0,,,
TX011139,1702215217.0,Polygon,Mint,1052.0,192.0,281.51,2.5,ERC20,Unknown DEX,1151.0,979.0,31.7,0,0.02,0.06,0.01,0,,,
TX013611,1703429031.0,Polygon,Transfer,189.0,1907.0,165.19,15.32,Native,Unknown DEX,1205.0,900.0,1110.0,0,0.06,-0.06,0.0,0,,,
TX016261,1704371100.0,Polygon,Swap,328.0,69.0,1313.31,6.04,Stablecoin,OpenSea,1170.0,1001.0,64.8,0,0.28,-0.05,0.26,0,,,
TX002766,1704854042.0,Ethereum,Mint,675.0,47.0,889.45,8.18,ERC20,Unknown DEX,1183.0,1008.0,103.7,0,0.03,0.05,0.05,0,,,
TX017054,1702226954.0,BSC,Bridge,549.0,604.0,685.08,5.97,ERC20,OpenSea,1183.0,1003.0,49.3,0,0.09,0.01,0.09,0,,,
TX015408,1704653714.0,Ethereum,Burn,154.0,387.0,5997.89,7.97,Native,OpenSea,1119.0,981.0,69.9,0,0.2,-0.01,0.0,0,,,
,,Ethereum,Burn,-91.29844890771533,-125.59793063407795,671.4280194237977,6.992468527491197,Native,Unknown DEX,1105.5574065786554,934.9722536605542,418.54061861700256,0,0.36433507331715254,-0.06332332612050308,0.39292228429644693,1,8.0,5.0,1981.9234833667003
TX012270,1702344297.0,Ethereum,Mint,2029.0,58.0,403.18,4.0,Native,Coinbase,1232.0,966.0,86.2,0,0.22,0.03,0.09,0,,,
TX001746,1703184790.0,Solana,Swap,224.0,36.0,498.87,7.9,Meme,Kraken,1203.0,971.0,126.7,1,0.11,0.02,0.0,0,,,
TX000192,1701741093.0,BSC,Mint,169.0,251.0,1721.19,6.89,Native,OpenSea,1219.0,998.0,393.8,1,0.17,0.04,0.24,0,,,
TX011127,1702905745.0,Ethereum,Mint,168.0,139.0,95.8,3.73,Stablecoin,Unknown DEX,1170.0,1017.0,7.8,1,0.1,0.11,0.08,0,,,
