blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
Ethereum,Bridge,0.20845025455244082,0.2474609255155509,0.046206567627153944,0.03400043948489666,ERC20,BridgeX,0.04192906839365762,0.6471559438420771,0.05797799649346157,0,0.21526054443475773,0.1653033380591324,0.25141217937946114,1,6,1,0.08151780905482356
Solana,Burn,-0.05929522509610985,0.18144386266415208,0.09074736132970304,-0.024669320275733715,Native,Coinbase,0.349115664515189,0.6382908565688231,0.03378094269360481,1,0.9881015735602885,0.3162610834896533,0.9177347155789868,1,5,2,0.12105129713493012
Polygon,Burn,-0.002399890078682654,0.49689996806750947,0.0507256329750758,0.04148306619287153,ERC20,Kraken,0.3794021529582107,0.5467289701606547,0.17934150628757417,1,0.47029802920621183,0.05816364427637627,0.024043984472498996,1,19,0,0.0843912346331491
Solana,Swap,0.0014529183964750022,0.13430373853218053,0.028112053565258078,0.04299682876711621,Native,BridgeX,0.14466665899238657,0.20147909963567515,0.11090664063644246,1,0.2625498065153413,0.003661978340904981,0.13472319112458261,1,16,4,0.004442516787567911
Polygon,Burn,-0.02083956218020533,-0.0006966700814206583,-0.03889179691643835,-0.014056039046143526,Meme,Unknown,0.28585684010173085,0.4343002482591094,0.17532149623515247,1,0.23010386639656077,0.22900439180842438,0.7829210426883756,1,4,3,-0.001690779052496788
Polygon,Mint,-0.08425620106474274,0.2717321216255567,0.13495343957222677,0.06468634040707624,Stablecoin,Unknown Wallet,0.2190369682815071,0.417363096785704,0.06742185288194143,1,0.5345235341559278,0.007853939142201671,0.049996525525725644,1,3,1,0.13176271354325717
Polygon,Burn,0.17739067199709732,0.19758972741314484,0.08102755384973395,0.2274447541047644,ERC20,Binance,0.40315525527335416,0.43452516779988065,0.07032526687270554,1,0.16625257479418476,-0.013714187849437787,0.08338947667755012,1,8,5,0.1152929954261496
Ethereum,Transfer,-0.004237022449386086,0.28590242609538075,0.05577709133115803,0.00295102786189997,Native,BridgeX,0.49634124398583834,0.37969026080004764,0.10597982015259141,0,0.1537300103291916,0.223428607575277,0.09516290092130507,1,1,4,0.1505092554402916
Ethereum,Bridge,-0.014372415204740242,0.040309668251914635,0.04781708407417761,-0.005645246551108388,Stablecoin,Kraken,0.3603881720148701,0.26974936032522323,0.22540886322173612,1,0.7739605787409635,0.21677246796841335,0.48933990473316863,1,13,0,0.03125041840536946
Ethereum,Transfer,-0.010698283779082156,0.12088180821570825,0.027618865287965623,0.08333598792983367,ERC20,Unknown DEX,0.3445217677781125,0.38687655233941903,0.2266047440993022,0,0.2849858197710318,0.29136731470531,0.003908150603036696,1,15,2,0.030651574598065792
BSC,Bridge,0.02752471630129981,0.07363388629266102,0.025394997114691453,0.011848424925704523,Meme,OpenSea,0.3735517766172268,0.6395245543140555,0.05396962889011331,0,0.19074334866756576,0.259073151965732,0.022962437605199684,1,4,2,-0.009060898069110458
BSC,Bridge,-0.0007549928456887997,0.2146542727292228,0.05191025372470366,0.05403856758465151,ERC20,Unknown Wallet,-0.008655014176170817,0.30999254641886864,0.03765262747605893,1,0.534744035327072,0.036675576024034595,0.813672749258701,1,5,5,0.09792106260705516
Ethereum,Mint,-0.023452933519448448,0.1288614619705153,0.03315167209553904,0.06940327141381276,Native,BridgeX,0.2216397509382121,0.35389687033325334,0.2169758665779828,0,0.29753084663898677,-0.02637115546541624,0.03184690831742916,1,0,2,0.07785145916551811
BSC,Transfer,-0.00336968685231806,0.24300974822482613,0.00437581307049263,0.006151065150135249,Native,Coinbase,0.3072247982292747,0.5173834595682587,0.1855636565398497,1,0.28174268994963286,0.194082654977453,0.5161580025327388,1,3,1,0.006309156195002066
Solana,Mint,0.0018358265322638255,0.05280586073843735,0.030981202329719817,0.11322376153570105,Stablecoin,Unknown DEX,0.1853330769804543,0.27470332413401055,0.02113670239073717,0,0.15215234475727357,-0.051901365468267735,0.4555065012212389,1,11,1,0.09340210385513077
Ethereum,Swap,0.062112162963719686,0.2052422780057131,0.1473036652406101,0.03618409956308958,Native,OpenSea,0.3742399355206306,0.6527087331601087,0.052635657256010195,0,0.21141262960438117,0.36747588289868915,0.22993170575504993,1,1,4,-0.01108206684624466
Solana,Swap,0.015984075787991384,0.08661703948889632,0.010425737087715924,0.07435699990763064,ERC20,Binance,0.37812785840397783,0.8201122937640507,0.038368422267041215,0,0.22771259562778495,0.19597608629721966,0.1529240944339605,1,13,3,0.23135337754316268
Ethereum,Swap,0.039561319381545355,0.2336202856698256,-0.01776761033301373,0.10144200306117712,Meme,Binance,0.10939891779399924,0.44911468118971026,0.11877317181904018,0,0.11221922074251953,0.2533084906850802,0.49183020835667146,1,14,5,0.09021653565788991
Ethereum,Transfer,0.24650005915269804,0.1577928892798929,0.0038178909346206352,-0.008754640024978125,ERC20,Unknown Wallet,0.2250696794925409,0.5785001980034292,0.03627927428502261,0,0.16381271693477123,0.06774263823172849,0.22411418640674036,1,10,2,0.0018387955739559946
BSC,Mint,-0.022658510208886568,0.4289958148529107,-0.0013573238174335728,0.018517270247551773,ERC20,Coinbase,0.1734125445572043,0.3892308100294107,0.1318934876504512,1,0.9344998894217946,0.04987167325700653,0.07500017618063318,1,1,3,0.03601655528456227
Ethereum,Mint,-0.024875418040979147,-0.05901239304388106,0.10961883281028026,0.042455560627944346,Meme,Kraken,0.6261772889160094,0.5541900225691281,0.02744722459791668,0,0.21906586807762787,0.2212487711627445,0.07552623995921204,1,14,3,0.08982032381257421
Ethereum,Swap,0.33238215601755683,0.11431589109537663,0.062261003836294515,0.05779025787791427,Native,Binance,0.4577114264466764,0.5784418701440142,0.0321644961567319,1,0.3566610622814699,0.10166500572381929,0.2745829499813988,1,4,3,0.11024952411309213
Polygon,Bridge,-0.018790998946290383,-0.03848178964006649,-0.004748043076533336,-0.01109675243889998,Native,Coinbase,0.5083243222340825,0.46846178141440553,0.12110011907979659,1,0.48885753921066444,0.0315349350582326,0.22286524657223064,1,9,6,0.026426912713362116
Ethereum,Mint,-0.0025976164673962143,0.32721456453343595,0.03822755472198473,0.13011375281799722,Native,Binance,0.4175896507210686,0.18795719719685355,0.11250220436493986,1,0.4647299454632329,0.02985094091086682,0.05014130235299234,1,22,2,0.013806749689584029
BSC,Swap,0.021498434079096213,0.28430964744275217,0.023031107547811368,0.2265796856147465,Stablecoin,BridgeX,0.5441979169411802,0.6687149051246475,0.09531782189362625,1,0.31205758559147534,0.4151812767527473,0.05774547784676379,1,4,1,0.122822540549024
Polygon,Bridge,0.4623957393916266,0.09634279224647453,-0.006057033402443013,0.04428852172465971,Stablecoin,Unknown Wallet,0.14711354647416622,0.08942211996452065,0.017070681194346928,1,0.607320333372497,0.06424263563132196,0.21064539757351586,1,19,1,0.056461144511926256
Polygon,Transfer,0.10676025015013499,0.029551735323609236,0.03782408144911584,0.06866938325233879,Stablecoin,BridgeX,0.3994854002537344,0.6485990055671325,0.2047948268730046,0,0.7670388365521748,0.2931076997343316,0.05315625037557223,1,0,5,0.17863802133718082
Polygon,Burn,0.0006767522554935379,0.26384868299578546,0.0026033520111390616,0.02453511544128388,Stablecoin,Kraken,0.2482781090857939,0.1975655713216679,0.18094392671759918,0,0.32275648643928606,0.1537996341113043,0.8005378283288598,1,17,0,0.2205784500807273
BSC,Burn,0.0037403250172706277,0.24411685499080565,0.24462779120096392,0.0163076760215262,Meme,Unknown DEX,0.04027714583509101,0.40945763954671055,0.04279884559365009,1,0.262259855777737,0.37231121951254376,0.3817140436003915,1,12,0,0.04077119148897787
BSC,Burn,-0.01891218374164813,0.08971602188583613,-0.01025342039319816,0.010423389980462987,Meme,BridgeX,0.04322954313905081,0.694095136198673,0.10366049875949407,0,0.5132756245726604,0.160271115367154,0.3499684250629791,1,4,6,0.13264147582852165
Ethereum,Burn,-0.014085517244564139,0.14399696425184016,0.05362616030337478,0.12147013996991848,Native,Unknown DEX,0.0726662286790315,0.0797117413211702,0.10677811134868254,1,0.7075337118548126,0.656402354116336,0.0693312261874132,1,6,6,0.06693620360317078
Solana,Swap,0.18536597219496634,0.1704917124154507,-0.008409023759447617,0.01422721980281148,Native,Unknown DEX,0.01952166316793702,0.4567367835641853,0.00010564330795800186,0,0.7484832319066865,0.28973993770152695,0.7794496960454268,1,18,2,0.12571355279480612
Ethereum,Transfer,0.030307425590215167,0.5409223921480028,0.029838449953611308,0.07556300699501861,Native,Coinbase,0.45697664227712376,0.6574629907214424,0.22655641646565888,1,0.3064615923261177,0.4650305775276564,0.305328307763711,1,18,6,0.09090668282743354
Solana,Burn,-0.00826793975918852,-0.014377283620614217,0.01823013973892592,0.08320507032203048,Meme,Unknown DEX,0.2556731297780852,0.41973893577600946,0.09795444521872197,1,0.7030016527286495,0.2618130888251101,0.3928398683147306,1,0,2,0.12250395212355067
Polygon,Burn,-0.029025531818285034,0.12316438367681531,0.03418390188413323,0.021951303939975755,ERC20,OpenSea,-0.02193941250966336,0.30276425012865593,0.053906542766180246,0,0.13442747876007263,0.2030097156668275,-0.011037946793305784,1,22,2,-0.04619293439741352
Solana,Swap,-0.026710933413758162,0.23336670804566026,0.080529933911536,0.1574349010633558,Meme,Binance,0.3429420398893602,0.4988344207130125,0.0506439918572035,1,0.48731673861609426,0.02096350017616,0.17474459374773121,1,2,3,0.15705363288027627
Ethereum,Transfer,0.00030619187373255065,0.3122638400285602,0.04065872312546654,0.04580976471956057,Native,Binance,0.39181101658807893,0.6198549026334531,0.09139790113167638,1,0.6491896624381536,0.37965317001703447,0.31021161741780806,1,7,3,0.00725724267107801
Solana,Bridge,-0.005153520080422882,-0.013076590714553665,0.1360850680387996,0.06496917316820836,Stablecoin,Coinbase,0.2599432088207926,0.01714106324930692,0.0575864231658393,0,0.17951877087883278,0.08876006251290436,0.0686408384361076,1,14,5,0.1284826044075815
Ethereum,Mint,0.02714914130688241,0.12658819699181895,0.0012246022835733228,-0.0031486554720999566,Native,Coinbase,0.16159263490194153,0.29864568100015526,0.2525843206372715,1,0.42679379118847005,0.17503791567941254,0.03808624474623529,1,13,4,0.038491541232546576
Solana,Mint,0.05967683441905382,0.31559647263600066,0.021475947667598784,-0.013830039381186598,Native,OpenSea,0.18046878132141148,0.16693778400397347,0.13140597706035023,1,0.26901428675935257,0.33782143094188144,0.05584221784047056,1,17,0,0.12217178273931276
Ethereum,Bridge,0.1054245429565486,0.14435387642508699,0.06394090263092056,0.08673122802071437,Meme,Binance,0.052935129482747534,0.4959686440384965,0.10105269374949706,1,0.24998342684763078,0.05239718025633697,-0.03601160838516776,1,19,5,-0.011298348778282057
Solana,Transfer,0.050798305071736355,0.051859340934349095,-0.015624627044016529,0.06920537657442116,Native,OpenSea,0.2710493452455164,0.574582507140812,0.0750620258093139,1,0.4550287427935154,0.11738369288549949,0.05838951129921748,1,4,6,-0.0033604265003605305
Solana,Mint,0.22206397820925688,0.14814946366654666,0.014120407458864993,0.11982882271295167,Native,Unknown Wallet,0.35565405894048574,0.4178039388275437,0.11141101273800594,0,0.7332831353252252,0.20570599667399464,0.31155797100278737,1,15,2,0.13261567561392454
Ethereum,Bridge,0.001317538387755432,0.03645640118020296,0.05520315841846646,0.22809247378229788,ERC20,BridgeX,0.20766377662505087,0.12429325699026383,0.03811102750944405,1,0.3049439383523368,0.29373662189793753,0.33268158594309416,1,15,3,0.12052572151749373
Solana,Bridge,0.015426145676148601,0.09154579473649879,0.05625302943614699,0.060625673480985826,ERC20,Kraken,0.314048517367823,0.29454526643778745,0.13264876969500516,1,0.41628094779829505,0.26263746679778754,0.25309537130763476,1,13,1,-0.004769118371219815
Ethereum,Swap,-0.05915259706532083,0.15043186139548598,0.03165690937328156,0.20356232412887193,Meme,Unknown DEX,0.5284512174631721,0.29006981653265757,0.03939227409100545,1,0.3559880473869247,0.2406962330857545,0.03211634436009204,1,16,4,0.03875774743388352
BSC,Mint,0.6411027621799632,0.07172463665553763,0.13711195614448027,0.041539573040444235,Stablecoin,Binance,0.2958002669195654,0.5739129279723616,0.031162102198051024,1,0.12453204980565077,0.49809385220965646,0.08119693477425151,1,9,3,0.005669625928228839
BSC,Mint,-0.007938968724740187,0.062452125400074165,0.03440622178025182,0.05258617185916013,Stablecoin,Unknown DEX,0.3522401843823765,0.3705485092195024,0.0468134716902385,1,0.2999544797126053,0.2754989783596108,0.2837879306796376,1,8,2,-0.00880122731536992
BSC,Mint,-0.017921774199189732,0.46282816300799734,0.03835871547586632,-0.021263805924014736,Stablecoin,Unknown DEX,0.6716654413905746,0.4192925689864323,0.2888232271754752,0,0.6512878069409156,0.36103166190402847,0.30045214785069796,1,10,4,0.2459467634516233
Ethereum,Transfer,-0.008211363659616578,0.15437212415578924,0.02005882884228153,0.046190692956424945,Native,Unknown,0.5365915141348478,0.43023851968507615,0.09159714771498173,1,0.27317071241017477,0.24361043764167337,0.5566781254528064,1,17,1,0.06172995274392909
Ethereum,Transfer,0.025288574318639567,-0.02786579313513743,0.03862262021130068,0.010035253047510129,Stablecoin,Binance,0.3544405557797147,0.19190926679659825,0.23198903994142248,0,0.3984706928560814,-0.14051895973242812,0.20215335572020032,1,13,1,0.03545386763910994
Polygon,Mint,-0.01558152238826413,0.029760171800633728,0.06592579348322034,0.07598308967530105,ERC20,Binance,0.17384443279355627,0.4972180001531748,0.23803197897808748,1,0.6046618308569889,0.03877050209625238,0.3418536074376806,1,15,2,0.16524439150394737
Ethereum,Burn,-0.003984408104790366,-0.016491926077519245,-0.0035316291551318185,-0.0143693833898529,Stablecoin,Binance,0.0013240878194294425,0.354686237242138,0.08346177861002745,1,0.7000206225285527,0.18028205947548975,0.0555475730065371,1,2,6,0.04898778929704588
Ethereum,Burn,-0.03403784918638306,-0.010808326167326826,0.08370835056437372,0.08706933955275956,Stablecoin,BridgeX,0.21146161636552113,0.43262025699182605,0.24392169505681055,1,0.3497564137427723,0.1969266872400819,0.1641128354378182,1,14,5,0.16103928256138
BSC,Mint,0.0067642301741724,-0.008247689844387007,0.026420496836622464,-0.012760449979211212,Stablecoin,OpenSea,0.24212370319370818,0.4109869258907518,0.0750406319056287,1,0.3737786849119821,0.22358192609801353,0.22995061977339631,1,17,0,0.0360662447527421
BSC,Transfer,0.16840424599288883,0.1693422125569957,-0.002713189222025309,-0.0012209180413653709,Stablecoin,BridgeX,0.3186382281423564,0.1202107866598365,0.03951669905555565,0,1.0614041417842248,0.16902074072998974,0.4867440342491727,1,2,3,0.1280702188926234
Polygon,Swap,0.2877313627072045,0.34425846936499943,-0.004086119001563936,0.03349118328872013,Stablecoin,Coinbase,0.29388928173917694,0.3577723199308032,0.0969850589455548,0,0.4795290029424254,0.1392561909615322,0.787284492752265,1,3,5,0.11584298070901884
BSC,Swap,0.0024439895244833705,0.399210394070619,0.020959197760605754,0.017495356606902518,Native,Kraken,0.504573961773364,0.11676118623969933,0.20383872964960736,1,0.4936101131040846,0.2898023579756035,0.17418615029460546,1,22,0,0.06059720903613425
BSC,Bridge,-0.005659621090544492,0.017244772380152762,0.08497037547593084,0.03393697993937987,Meme,Binance,0.1526933101563699,0.8000684376289106,0.06049976805489135,1,0.2583689505512359,0.01517757413265891,0.5215326525073214,1,17,0,0.045191498642892736
BSC,Swap,0.26898606687319976,0.21809365014158907,0.04473960707833565,0.1768463516363142,ERC20,Coinbase,0.024235732736819948,0.25258656052631007,0.07962645567172935,0,0.18586794322566064,0.1364547177252574,0.05970079568761685,1,10,3,0.06410695133226844
Ethereum,Swap,0.20642061392252758,-0.03444638254513755,0.03375210551996906,-0.023040186316057594,ERC20,Unknown DEX,0.32510925113355527,0.3712128122669766,0.0541512262931048,1,0.26543137865099087,0.2734687276282939,0.3605362640398495,1,6,1,0.5596635972849051
Solana,Transfer,0.22411065451368742,-0.02487763429212022,-0.011833166440469604,-0.011794780232558394,Stablecoin,Kraken,0.3438355104567353,0.05864739931946372,0.135577312180281,1,0.25636568068442306,-0.02035277907196792,0.3358700239613245,1,0,1,0.1312000278929109
Solana,Bridge,-0.00372370250277493,0.23698229131507667,0.00998874494909744,0.04118966291343801,Stablecoin,Coinbase,0.5851588135846204,0.3771163808064677,0.08495889743269729,0,0.28077191350723973,0.03299839720876563,0.3780800486238737,1,6,4,-0.018079068316356244
BSC,Mint,0.03492796949522198,0.013012378106227084,0.012192792326266806,0.10148795460892397,Stablecoin,Binance,0.21454802340142776,0.7083976566975477,0.18687101376048368,0,0.29083158284528876,0.05906676573093869,0.7816595697507329,1,20,1,0.09104182734152746
Polygon,Bridge,-0.023041518649915563,0.046101795848647126,0.06814131091995435,0.042161965396738166,Meme,Unknown DEX,0.30136257931767174,0.39312040679709515,0.09256072856279007,1,0.133212600659668,0.21298584784268948,0.03623197121006621,1,2,4,0.1709965670725778
BSC,Swap,0.01706730142734116,0.30796243681159774,0.06358164922468587,0.012835004860859329,Stablecoin,Unknown Wallet,0.2995653757686664,0.5009359488081596,0.1052955735670843,0,0.4660832394423581,0.16760244520706596,0.2693656240485435,1,17,0,0.22906055986672186
BSC,Mint,0.24874567993002716,0.016391731014790238,0.08478880787146167,0.02146811116872717,Native,BridgeX,0.3937208062465313,0.42550893658478,0.0953413587988722,1,0.45045597620718003,0.30691415305985925,0.6024266508767164,1,1,5,0.03766408878767078
